stop_point_id,lat,lon,name,first_stop_area_id,osm:alt_name,osm:amenity,osm:bench,osm:bus,osm:covered,osm:created_by,osm:fixme,osm:highway,osm:local_ref,osm:name,osm:name:en,osm:network,osm:note,osm:official_status,osm:operator,osm:public_transport,osm:ref,osm:shelter,osm:source,osm:station,osm:tactile_paving,osm:taxi,osm:tourism,osm:wheelchair
StopPoint:node:4990163121,5.5909137,-0.2183032,Alajo,,,,,yes,,,,bus_stop,,Alajo,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990163122,5.582533499999999,-0.21667789999999998,Caprice,,,,yes,yes,,,,bus_stop,,Caprice,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990163123,5.5754508,-0.21653119999999998,Circle Asoredanho,,,,,yes,,,,bus_stop,,Circle Asoredanho,,,name=Avenor?,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990163124,5.571460399999999,-0.21587389999999998,Circle,,,,yes,yes,,,,bus_stop,,Circle,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990163125,5.5701412999999995,-0.2139913,Circle Overhead,,,,no,yes,,,,bus_stop,,Circle Overhead,,,,,,platform,,no,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251207,5.6907311,-0.24775319999999998,Kwabenya,,,,,yes,,,,bus_stop,,Kwabenya,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251208,5.688202899999999,-0.24679669999999998,Kwabenya Market,,,,,yes,,,,bus_stop,,Kwabenya Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251209,5.6853216,-0.2452261,Oscar Junction,,,,,yes,,,,bus_stop,,Oscar Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251210,5.6812955,-0.2431931,White House,,,,,yes,,,,bus_stop,,White House,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251211,5.6802782999999994,-0.2427425,Mosuku Junction,,,,,yes,,,,bus_stop,,Mosuku Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251212,5.6778555,-0.2419295,Point 2,,,,,yes,,,,bus_stop,,Point 2,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251213,5.676232799999999,-0.2412945,Point 1,,,,,yes,,,,bus_stop,,Point 1,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251214,5.6729747,-0.24037399999999998,Stores,,,,,yes,,,,bus_stop,,Stores,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251215,5.668526099999999,-0.2388474,Atomic Second,,,,,yes,,,,bus_stop,,Atomic Second,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251216,5.6672489,-0.23877179999999998,Atomic First,,,,,yes,,,,bus_stop,,Atomic First,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251217,5.6605076,-0.2373407,Dome New Station,,,,,yes,,,,bus_stop,,Dome New Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251218,5.6579628,-0.2373439,Born Again,,,,,yes,,,,bus_stop,,Born Again,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251219,5.6560279,-0.23729979999999998,Gym,,,,,yes,,,,bus_stop,,Gym,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990251220,5.6539044999999994,-0.2373025,Dome Mobil / Filling Station,,,,,yes,,,,bus_stop,,Dome Mobil / Filling Station,,,,,,platform,,,survey 2019 - SmartTransit,,,,,
StopPoint:node:4990252721,5.6516641,-0.2374285,Dome Old Station,,,,,yes,,,,bus_stop,,Dome Old Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252722,5.6471683,-0.2365271,Dome Crossing,,,,,yes,,,,bus_stop,,Dome Crossing,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252723,5.645546599999999,-0.23705079999999998,Adehyeman,,,,,yes,,,,bus_stop,,Adehyeman,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252724,5.642888,-0.2381963,Dome Market,,,,,yes,,,,bus_stop,,Dome Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252725,5.6373745,-0.24147159999999998,Achimota Mall,,,,,yes,,,,bus_stop,,Achimota Mall,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252726,5.6353158,-0.24019839999999998,Best Point,,,,,yes,,,,bus_stop,,Best Point,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252727,5.6342088,-0.2409738,Mile 7 Junction,,,,,yes,,,,bus_stop,,Mile 7 Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252728,5.6330591,-0.24291169999999998,Presby Junction,,,,,yes,,,,bus_stop,,Presby Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252729,5.6322471,-0.2441669,Mile 7 Park,,,,,yes,,,,bus_stop,,Mile 7 Park,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252730,5.6314823,-0.2451977,Masalaashi,,,,,yes,,,,bus_stop,,Masalaashi,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252731,5.6308278,-0.2460741,Jesus and Mary,,,,,yes,,,,bus_stop,,Jesus and Mary,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252732,5.629669,-0.2478736,Mile 7 Clinic,,,,,yes,,,,bus_stop,,Mile 7 Clinic,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252733,5.6263989,-0.2505962,Mile 7 T-Junction,,,,,yes,,,,bus_stop,,Mile 7 T-Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252734,5.622404599999999,-0.24844729999999998,Family Life,,,,,yes,,,,bus_stop,,Family Life,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252735,5.6185649,-0.2499147,Fishpond,,,,,yes,,,,bus_stop,,Fishpond,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990252736,5.6091997,-0.2476072,Abeka Lapaz,,,,,yes,,,,bus_stop,,Abeka Lapaz,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423833,5.6094268,-0.24573979999999998,MTN,,,,,yes,,,,bus_stop,,MTN,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423834,5.612947,-0.2450317,Container,,,,,yes,,,,bus_stop,,Container,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423835,5.6137295,-0.2452452,Nii Boi Station,,,,,yes,,,,bus_stop,,Nii Boi Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423836,5.6160195,-0.24840279999999998,High Tension,,,,,yes,,,,bus_stop,,High Tension,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423837,5.6185775,-0.2499632,Fishpond,,,,,yes,,,,bus_stop,,Fishpond,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423838,5.6224777,-0.24853029999999998,Family Life,,,,,yes,,,,bus_stop,,Family Life,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423839,5.626301499999999,-0.2505813,Mile 7 T-Junction Top,,,,,yes,,,,bus_stop,,Mile 7 T-Junction Top,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423840,5.6279623999999995,-0.2515691,T-Junction Down,,,,,yes,,,,bus_stop,,T-Junction Down,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423841,5.6297191,-0.24795419999999999,Mile 7 Clinic,,,,,yes,,,,bus_stop,,Mile 7 Clinic,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423842,5.6306161,-0.24654199999999998,Jesus and Mary,,,,,yes,,,,bus_stop,,Jesus and Mary,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423843,5.6322934,-0.2442247,Mile 7 Park,,,,,yes,,,,bus_stop,,Mile 7 Park,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423844,5.6332792,-0.2426919,Presby Junction,,,,,yes,,,,bus_stop,,Presby Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423845,5.6345708,-0.2405085,Mile 7 Junction,,,,,yes,,,,bus_stop,,Mile 7 Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423846,5.6429227,-0.24551489999999998,Tantra Hills,,,,,yes,,,,bus_stop,,Tantra Hills,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423847,5.6395889,-0.2421731,St. Johns,,,,,yes,,,,bus_stop,,St. Johns,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423848,5.643859,-0.23782979999999998,Dome Market,,,,,yes,,,,bus_stop,,Dome Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423849,5.6454242,-0.2371708,Adehyeman,,,,,yes,,,,bus_stop,,Adehyeman,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423850,5.6476486999999995,-0.2366063,Dome Crossing,,,,,yes,,,,bus_stop,,Dome Crossing,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423851,5.6517281,-0.23746779999999998,Dome Old Station,,,,,yes,,,,bus_stop,,Dome Old Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423852,5.6558011,-0.23737129999999998,Gym,,,,,yes,,,,bus_stop,,Gym,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423853,5.657836199999999,-0.2373961,Born Again,,,,,yes,,,,bus_stop,,Born Again,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990423854,5.6673995999999995,-0.23894459999999998,Atomic Second,,,,,yes,,,,bus_stop,,Atomic Second,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644967,5.6226239,-0.0694091,Sakumono,,,,,yes,,,,bus_stop,,Sakumono,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644968,5.6217004,-0.0710647,Traffic,,,,,yes,,,,bus_stop,,Traffic,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644969,5.6233422,-0.073187,Parakuo,,,,,yes,,,,bus_stop,,Parakuo,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644970,5.6248518999999995,-0.07593369999999999,18 Junction,,,,,yes,,,,bus_stop,,18 Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644971,5.6254631,-0.0792992,Texpo,,,,,yes,,,,bus_stop,,Texpo,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644972,5.6260024,-0.0826056,Victory Signboard,,,,,yes,,,,bus_stop,,Victory Signboard,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644973,5.6270038,-0.0855121,White House,,,,,yes,,,,bus_stop,,White House,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644974,5.6276573999999995,-0.087111,Total,,,,,yes,,,,bus_stop,,Total,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644975,5.6286941,-0.08977779999999999,Kotobaabi,,,,,yes,,,,bus_stop,,Kotobaabi,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644976,5.6301492,-0.0923639,Basket,,,,,yes,,,,bus_stop,,Basket,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644977,5.632499999999999,-0.09572,Rainbow,,,,,yes,,,,bus_stop,,Rainbow,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644978,5.6332704,-0.09703579999999999,First Choice,,,,,yes,,,,bus_stop,,First Choice,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644979,5.6340886,-0.098671,Bedford,,,,,yes,,,,bus_stop,,Bedford,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644980,5.634964399999999,-0.1004211,Costal,,,,,yes,,,,bus_stop,,Costal,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644981,5.637421,-0.10449979999999999,Shell Signboard,,,,,yes,,,,bus_stop,,Shell Signboard,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644982,5.6402526,-0.1075882,Shell,,,,,yes,,,,bus_stop,,Shell,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644983,5.643194299999999,-0.1108132,Coke,,,,,yes,,,,bus_stop,,Coke,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644984,5.6431442999999994,-0.1127662,Junction Wise,,,,,yes,,,,bus_stop,,Junction Wise,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644985,5.6423513,-0.11465869999999999,Blue Gate,,,,,yes,,,,bus_stop,,Blue Gate,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644986,5.6412267,-0.11747569999999999,Herbalife,,,,,yes,,,,bus_stop,,Herbalife,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644987,5.640435399999999,-0.1194479,Printex,,,,,yes,,,,bus_stop,,Printex,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644988,5.6389049,-0.1232697,Lion,,,,,yes,,,,bus_stop,,Lion,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644989,5.6376596,-0.1264227,Manet,,,,,yes,,,,bus_stop,,Manet,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644990,5.636397,-0.1295281,Zain Office,,,,,yes,,,,bus_stop,,Zain Office,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644991,5.6350484,-0.1328471,Cylinder,,,,,yes,,,,bus_stop,,Cylinder,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644992,5.6316199,-0.1412343,Second,,,,,yes,,,,bus_stop,,Second,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644993,5.6308497,-0.1430386,Energy,,,,,yes,,,,bus_stop,,Energy,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644994,5.6267862,-0.1525619,Flower Pot,,,,,yes,,,,bus_stop,,Flower Pot,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990644995,5.6072099,-0.24668649999999998,Abeka Lapaz,,,,,yes,,,,bus_stop,,Abeka Lapaz,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992365322,5.6210178,-0.1741114,Accra Mall Roundabout,,,,,yes,,,,bus_stop,,Accra Mall Roundabout,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992365323,5.6231117,-0.16911489999999998,Vulgunizer,,,,,yes,,,,bus_stop,,Vulgunizer,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992365324,5.6269062,-0.1535764,Flower Pot,,,,,yes,,,,bus_stop,,Flower Pot,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992365325,5.630844,-0.1433853,Energy,,,,,yes,,,,bus_stop,,Energy,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992365326,5.637704299999999,-0.1265562,Manet,,,,,yes,,,,bus_stop,,Manet,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992365327,5.6402316,-0.1201955,Printex,,,,,yes,,,,bus_stop,,Printex,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992365328,5.6431455,-0.11304969999999999,Junction Wise,,,,,yes,,,,bus_stop,,Junction Wise,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992365329,5.6260281,-0.08208209999999999,Washing Bay,,,,,yes,,,,bus_stop,,Washing Bay,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992650307,5.5840597999999995,-0.2339909,Swanlake Last Stop,,,,,yes,,,,bus_stop,,Swanlake Last Stop,,,,,,platform,,,,,,,,
StopPoint:node:4992650308,5.5853024,-0.2317099,Swanlake,,,,,yes,,,,bus_stop,,Swanlake,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992650309,5.5819731,-0.2303616,Green Hand,,,,,yes,,,,bus_stop,,Green Hand,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992650310,5.575090299999999,-0.22696529999999998,Azumah Nelson Complex,,,,,yes,,,,bus_stop,,Azumah Nelson Complex,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992783151,5.6452868,0.0031339,Tema Main Harbour,,,,,yes,,,,bus_stop,,Tema Main Harbour,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992783152,5.6732099,-0.0099318,Community 8,,,,no,yes,,,,bus_stop,,Community 8,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992783153,5.6826001,-0.0139995,Tema Motorway Total,,,,,yes,,,,bus_stop,,Tema Motorway Total,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992783154,5.6820534,-0.025778,Ashaiman Overhead,,,,,yes,,,,bus_stop,,Ashaiman Overhead,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992783155,5.645056599999999,-0.1176802,Trasacco,,,,,yes,,,,bus_stop,,Trasacco,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4992783156,5.5695212,-0.21857069999999998,Neoplan,,,,,yes,,,,bus_stop,,Neoplan,,,,,,platform,,,,,,,,
StopPoint:node:4992880435,5.645188999999999,0.0012603,Tema Community One Market,,,,,yes,,,,bus_stop,,Tema Community One Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994619134,5.6127269,-0.22234189999999998,Junction,,,,,yes,,,,bus_stop,,Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994619135,5.6111632,-0.21768679999999999,Dua Ase,,,,,yes,,,,bus_stop,,Dua Ase,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994619136,5.6075289999999995,-0.21570979999999998,Abelenkpe Curve,,,,,yes,,,,bus_stop,,Abelenkpe Curve,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994875968,5.5495887,-0.21062599999999998,Accra UTC,,,,,yes,,,,bus_stop,,Accra UTC,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994875969,5.5577685,-0.2124429,Roxy Cinema,,,,yes,yes,,,,bus_stop,,Roxy Cinema,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994875970,5.5630961999999995,-0.21391849999999998,Adabraka Market,,,,,yes,,,,bus_stop,,Adabraka Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994875971,5.5991257999999995,-0.2357075,PnP Junction,,,,,yes,,,,bus_stop,,PnP Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994875972,5.606279499999999,-0.24817009999999998,Abeka Lapaz,,,,,yes,,,,bus_stop,,Abeka Lapaz,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994957017,5.601636699999999,-0.2405531,Fadama,,,,no,yes,,,,bus_stop,,Fadama,,,,,,platform,,no,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994957018,5.5989439999999995,-0.23495329999999998,Abeka Bcos Junction,,,,,yes,,,,bus_stop,,Abeka Bcos Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994957019,5.5984514,-0.2305257,Tesano Gardens,,,,,yes,,,,bus_stop,,Tesano Gardens,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994957020,5.5987672,-0.22864559999999998,Abrantie,,,,,yes,,,,bus_stop,,Abrantie,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994958921,5.599276,-0.2261722,Fitting Shop,,,,,yes,,,,bus_stop,,Fitting Shop,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994958922,5.5887674,-0.2179553,Alajo,,,,,yes,,,,bus_stop,,Alajo,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994958923,5.5677653,-0.2133534,Mr. Biggs,,,,yes,yes,,,,bus_stop,,Mr. Biggs,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994958924,5.5637,-0.2110657,Adabraka Market,,,,,yes,,,,bus_stop,,Adabraka Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994958925,5.557235299999999,-0.20937799999999998,Champion,,,,,yes,,,,bus_stop,,Champion,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994958926,5.5559622,-0.20908469999999998,Starlite,,,,yes,yes,,,,bus_stop,,Starlite,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994958927,5.5534864,-0.20843,Accra Poly,,,,,yes,,,,bus_stop,,Accra Poly,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4994958928,5.54688,-0.20999379999999998,Accra UTC,,,,,yes,,,,bus_stop,,Accra UTC,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054804,5.554075999999999,-0.1835933,Osu,,,,,yes,,,,bus_stop,,Osu,,,,,,platform,,,,,,,,
StopPoint:node:4995054805,5.554982,-0.1833494,Presby School Junction,,,,,yes,,,,bus_stop,,Presby School Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054806,5.556597399999999,-0.1826812,Osu Shell,,,,,yes,,,,bus_stop,,Osu Shell,,,Check position,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054807,5.559569199999999,-0.1822208,Papaye,,,,,yes,,,,bus_stop,,Papaye,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054808,5.5627714,-0.18160469999999998,SNNIT,,,,,yes,,,,bus_stop,,SNNIT,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054809,5.564833999999999,-0.1813457,Afridom,,,,,yes,,,,bus_stop,,Afridom,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054810,5.5661404,-0.1811262,Koala,,,,,yes,,,,bus_stop,,Koala,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054811,5.5678104,-0.1808304,Police Hospital,,,,,yes,,,,bus_stop,,Police Hospital,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054812,5.5709121999999995,-0.18030259999999998,Prisons,,,,,yes,,,,bus_stop,,Prisons,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054813,5.5743025,-0.1794401,Aquinas,,,,,yes,,,,bus_stop,,Aquinas,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054814,5.576156999999999,-0.1789287,Roundabout,,,,,yes,,,,bus_stop,,Roundabout,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054815,5.5800085,-0.17535699999999999,GIS Curve,,,,,yes,,,,bus_stop,,GIS Curve,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995054816,5.5851220999999995,-0.1762183,Lands Commission,,,,,yes,,,,bus_stop,,Lands Commission,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995095759,5.5853445,-0.1761758,Post Office,,,,,yes,,,,bus_stop,,Post Office,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995095760,5.5814512999999994,-0.1762675,GIS,,,,,yes,,,,bus_stop,,GIS,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995095761,5.577221199999999,-0.1781169,Roundabout,,,,,yes,,,,bus_stop,,Roundabout,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995095762,5.5734194,-0.1796031,Morning Star,,,,yes,yes,,,,bus_stop,,Morning Star,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995095763,5.569966399999999,-0.1804076,Prisons,,,,,yes,,,,bus_stop,,Prisons,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995095764,5.5679853,-0.18073609999999998,Police Hospital,,,,,yes,,,,bus_stop,,Police Hospital,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995095765,5.5653643,-0.1811648,Penta Hotel,,,,,yes,,,,bus_stop,,Penta Hotel,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995095767,5.5597486,-0.18213849999999998,Papaye,,,,,yes,,,,bus_stop,,Papaye,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995095768,5.5562606,-0.1827183,Osu Shell,,,,,yes,,,,bus_stop,,Osu Shell,,,Check position,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995193047,5.5820723,-0.2304628,Green Hand,,,,,yes,,,,bus_stop,,Green Hand,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995193048,5.5876287,-0.2328747,Old Stop,,Holy Trinity,,yes,yes,,,,bus_stop,,Old Stop,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
